generation,id,fitness,species,parent1,parent2
0,189,0.6924505703442714,2,-1,-1
1,189,0.6924505703442714,1,-1,-1
2,1122,0.9373424683342896,1,775,600
3,1122,0.9373424683342896,3,775,600
4,1122,0.9373424683342896,3,775,600
5,1122,0.9373424683342896,3,775,600
6,1122,0.9373424683342896,3,775,600
7,1122,0.9373424683342896,3,775,600
8,1122,0.9373424683342896,3,775,600
9,1122,0.9373424683342896,3,775,600
10,1122,0.9373424683342896,3,775,600
11,1122,0.9373424683342896,3,775,600
12,1122,0.9373424683342896,3,775,600
13,1122,0.9373424683342896,3,775,600
14,1122,0.9373424683342896,3,775,600
15,1122,0.9373424683342896,3,775,600
16,1122,0.9373424683342896,3,775,600
17,1122,0.9373424683342896,3,775,600
18,1122,0.9373424683342896,3,775,600
19,1122,0.9373424683342896,3,775,600
20,1122,0.9373424683342896,3,775,600
21,1122,0.9373424683342896,3,775,600
22,11125,0.9384482051161445,4,9608,10604
23,11125,0.9384482051161445,4,9608,10604
24,11125,0.9384482051161445,4,9608,10604
25,12559,0.9573583952100273,3,12034,12106
26,12559,0.9573583952100273,3,12034,12106
27,12559,0.9573583952100273,3,12034,12106
28,14042,1.0,4,13547,12732
